Address,Parcel ID,Council_District,Commercial Building,Latitude,Longitude,Location,Neighborhood
2001 Glynn Ct,08003153.,5,No,42.381183,-83.105037,"location
(42.381183, -83.105037)",Dexter-Linwood
163 S Gates,20005944.,6,No,42.289645,-83.134547,"location
(42.289645, -83.134547)",Carbon Works
1624 Glynn Ct,08003201.,5,No,42.383209,-83.101141,"location
(42.383209, -83.101141)",Dexter-Linwood
1623 Glynn Ct,08003124.,5,No,42.382726,-83.100815,"location
(42.382726, -83.100815)",Dexter-Linwood
424 Alger,01002701.,5,No,42.381272,-83.074314,"location
(42.381272, -83.074314)",North End
16643 Turner,16027957.,2,No,42.414246,-83.149251,"location
(42.414246, -83.149251)",Fitzgerald/Marygrove
14961 Coyle,22045492.,1,No,42.399115,-83.194056,"location
(42.399115, -83.194056)",Hubbell-Lyndon
16126 Coyle,22045020.,1,No,42.409404,-83.19383,"location
(42.409404, -83.19383)",Hubbell-Puritan
7733 Chalfonte,16006047.,7,No,42.400072,-83.14879,"location
(42.400072, -83.14879)",Chalfonte
10219 Goodwin,05004943.,5,No,42.39212,-83.075951,"location
(42.39212, -83.075951)",North End
7657 Chalfonte,16006040.,7,No,42.400082,-83.147783,"location
(42.400082, -83.147783)",Chalfonte
7510 Chalfonte,16006208.,7,No,42.400595,-83.146089,"location
(42.400595, -83.146089)",Chalfonte
1428 Calvert,06002791.,5,No,42.385055,-83.098784,"location
(42.385055, -83.098784)",Gateway Community
4132 Cadillac,19005015-6,4,No,42.376337,-82.992337,"location
(42.376337, -82.992337)",West End
1419 Collingwood,06002828.,5,No,42.385507,-83.098891,"location
(42.385507, -83.098891)",Gateway Community
6546 Willette,18003343.,6,No,42.342017,-83.13252,"location
(42.342017, -83.13252)",Claytown
7607 Ellsworth,16006612.,7,No,42.401662,-83.146948,"location
(42.401662, -83.146948)",Chalfonte
7613 Ellsworth,16006613.,7,No,42.401661,-83.147059,"location
(42.401661, -83.147059)",Chalfonte
2363 Ferris,20007675.,6,No,42.310285,-83.132712,"location
(42.310285, -83.132712)",Springwells
11939 Visger,20018731.,6,No,42.265157,-83.15523,"location
(42.265157, -83.15523)",Boynton
6762 Edgeton,15003632-3,3,No,42.422397,-83.032204,"location
(42.422397, -83.032204)",Grant
3661 Buckingham,21069921.,4,No,42.39181,-82.938215,"location
(42.39181, -82.938215)",Morningside
12896 Robson,22043573.,1,No,42.383743,-83.192058,"location
(42.383743, -83.192058)",Schoolcraft Southfield
14625 Fordham,21019880.,4,No,42.434596,-82.972148,"location
(42.434596, -82.972148)",Mapleridge
14615 Fordham,21019879.,4,No,42.434593,-82.972271,"location
(42.434593, -82.972271)",Mapleridge
7778 Longacre,22070268.,7,No,42.349241,-83.213595,"location
(42.349241, -83.213595)",Warren Ave Community
7771 Piedmont,22087836.,7,No,42.349338,-83.228637,"location
(42.349338, -83.228637)",Warrendale
16210 La Salle Blvd,08010327.,2,No,42.411784,-83.125028,"location
(42.411784, -83.125028)",Martin Park
14551 Robson,22044273.,1,No,42.395212,-83.19285,"location
(42.395212, -83.19285)",Hubbell-Lyndon
15797 Muirland,12011869.,2,No,42.407839,-83.133804,"location
(42.407839, -83.133804)",Pilgrim Village
15816 Muirland,12011721.,2,No,42.408107,-83.133264,"location
(42.408107, -83.133264)",Pilgrim Village
15833 Muirland,12011863.,2,No,42.408321,-83.133823,"location
(42.408321, -83.133823)",Pilgrim Village
15922 Muirland,12011739.,2,No,42.409576,-83.133322,"location
(42.409576, -83.133322)",Pilgrim Village
14377 Robson,22044297.,1,No,42.39277,-83.192766,"location
(42.39277, -83.192766)",Hubbell-Lyndon
16226 Inverness,08009781.,2,No,42.412093,-83.122471,"location
(42.412093, -83.122471)",Martin Park
15863 Parkside,12011531.,2,No,42.408777,-83.131886,"location
(42.408777, -83.131886)",Pilgrim Village
15856 Parkside,12011403.,2,No,42.408708,-83.131329,"location
(42.408708, -83.131329)",Pilgrim Village
15932 Normandy,08010553.,2,No,42.409719,-83.126042,"location
(42.409719, -83.126042)",Pilgrim Village
12150 Forrer,22053808.,7,No,42.376813,-83.200992,"location
(42.376813, -83.200992)",Plymouth-I96
15352 Princeton,12010962.,2,No,42.403814,-83.128158,"location
(42.403814, -83.128158)",Pilgrim Village
15359 Princeton,12011171.,2,No,42.403998,-83.12871,"location
(42.403998, -83.12871)",Pilgrim Village
15365 Princeton,12011170.,2,No,42.404094,-83.128713,"location
(42.404094, -83.128713)",Pilgrim Village
18000 Gilchrist,22065464.,2,No,42.421251,-83.211924,"location
(42.421251, -83.211924)",College Park
12216 St Marys,22058464.,7,No,42.377252,-83.204602,"location
(42.377252, -83.204602)",Plymouth-I96
15889 Baylis,08010132.,2,No,42.409099,-83.12426,"location
(42.409099, -83.12426)",Pilgrim Village
1923 Geneva,08005460.,2,No,42.413279,-83.119202,"location
(42.413279, -83.119202)",Martin Park
12826 Whitcomb,22047350.,1,No,42.38269,-83.19523,"location
(42.38269, -83.19523)",Schoolcraft Southfield
15739 Mendota,16043437.,2,No,42.40656,-83.165666,"location
(42.40656, -83.165666)",Bethune Community
15816 Baylis,08009998.,2,No,42.408099,-83.12353,"location
(42.408099, -83.12353)",Pilgrim Village
1995 Geneva,08005472.,2,No,42.413256,-83.120535,"location
(42.413256, -83.120535)",Martin Park
2001 Geneva,08005473.,2,No,42.413255,-83.120646,"location
(42.413255, -83.120646)",Martin Park
12834 Coyle,22044814.,1,No,42.38284,-83.193215,"location
(42.38284, -83.193215)",Schoolcraft Southfield
12826 Coyle,22044813.,1,No,42.382731,-83.193211,"location
(42.382731, -83.193211)",Schoolcraft Southfield
15633 Inverness,08009898.,2,No,42.407362,-83.122965,"location
(42.407362, -83.122965)",Pilgrim Village
12835 Sussex,22046887.,1,No,42.382807,-83.194864,"location
(42.382807, -83.194864)",Schoolcraft Southfield
1719 Labelle,06004191.,2,No,42.399876,-83.115439,"location
(42.399876, -83.115439)",Oakman Blvd Community
8037 Penrod,22078149-51,7,No,42.351132,-83.220191,"location
(42.351132, -83.220191)",Warrendale
14419 Coyle,22045527.,1,No,42.393704,-83.193824,"location
(42.393704, -83.193824)",Hubbell-Lyndon
14280 Evanston,21004978.,4,No,42.404809,-82.966181,"location
(42.404809, -82.966181)",Outer Drive-Hayes
15922 Wildemere,12005792.,2,No,42.409597,-83.132352,"location
(42.409597, -83.132352)",Pilgrim Village
675 Mt Vernon,03002110.002L,5,No,42.379084,-83.068233,"location
(42.379084, -83.068233)",North End
615 Mt Vernon,03002100.,5,No,42.378767,-83.069234,"location
(42.378767, -83.069234)",North End
18678 Pelkey,21029919.,3,No,42.432451,-82.985888,"location
(42.432451, -82.985888)",Franklin
2707 Doris,12005151.,2,No,42.397654,-83.127457,"location
(42.397654, -83.127457)",Oakman Blvd Community
2001 Eason,08005336-7,2,No,42.4109,-83.120568,"location
(42.4109, -83.120568)",Martin Park
15744 Wildemere,12005763.,2,No,42.407167,-83.132253,"location
(42.407167, -83.132253)",Pilgrim Village
16244 Steel,22022401.,2,No,42.411596,-83.17167,"location
(42.411596, -83.17167)",Harmony Village
16624 Log Cabin,08009524.,2,No,42.413908,-83.121369,"location
(42.413908, -83.121369)",Martin Park
15859 Lawton,12006321.,2,No,42.408711,-83.129929,"location
(42.408711, -83.129929)",Pilgrim Village
14644 Prest,22048586.,1,No,42.396416,-83.196947,"location
(42.396416, -83.196947)",Hubbell-Lyndon
14875 Parkside,12011617.,2,No,42.400075,-83.131077,"location
(42.400075, -83.131077)",Dexter-Fenkell
15758 Joslyn,08007281.,2,No,42.408921,-83.116235,"location
(42.408921, -83.116235)",Pilgrim Village
15792 Alden,12011214.,2,No,42.407796,-83.130313,"location
(42.407796, -83.130313)",Pilgrim Village
15086 Parkside,12011340.,2,No,42.402036,-83.130558,"location
(42.402036, -83.130558)",Dexter-Fenkell
15116 Parkside,12011345.,2,No,42.402447,-83.130576,"location
(42.402447, -83.130576)",Dexter-Fenkell
15838 Log Cabin,08009476.,2,No,42.408477,-83.121105,"location
(42.408477, -83.121105)",Pilgrim Village
3624 Martin,18010930.,6,No,42.325685,-83.12324,"location
(42.325685, -83.12324)",Michigan-Martin
18684 Pelkey,21029920.,3,No,42.432547,-82.985892,"location
(42.432547, -82.985892)",Franklin
13564 Southfield,22073204-5,1,No,42.385363,-83.217006,"location
(42.385363, -83.217006)",Schoolcraft Southfield
6658 Bruckner,18001592.,6,No,42.325897,-83.122772,"location
(42.325897, -83.122772)",Michigan-Martin
15759 Kentucky,16037011.,2,No,42.407008,-83.159086,"location
(42.407008, -83.159086)",Fitzgerald/Marygrove
19693 Justine,13018875.,3,No,42.439478,-83.059414,"location
(42.439478, -83.059414)",Farwell
14870 Northlawn,16031764.,2,No,42.399061,-83.153046,"location
(42.399061, -83.153046)",Chalfonte
15779 Linwood,12010896.,2,No,42.407684,-83.12788,"location
(42.407684, -83.12788)",Pilgrim Village
15345 La Salle Blvd,08010486.,2,No,42.40373,-83.125227,"location
(42.40373, -83.125227)",Pilgrim Village
14877 Prairie,16023364.,7,No,42.399212,-83.144967,"location
(42.399212, -83.144967)",Chalfonte
14865 Prairie,16023366.,7,No,42.399034,-83.144959,"location
(42.399034, -83.144959)",Chalfonte
14857 Prairie,16023367.,7,No,42.398947,-83.144955,"location
(42.398947, -83.144955)",Chalfonte
9326 Hayes,21056352.,4,No,42.40826,-82.964134,"location
(42.40826, -82.964134)",Outer Drive-Hayes
17353 Winthrop,22052230.,2,No,42.418564,-83.201225,"location
(42.418564, -83.201225)",College Park
15327 Linwood,12010927.001,2,No,42.403411,-83.127664,"location
(42.403411, -83.127664)",Pilgrim Village
14862 Cherrylawn,16032771.,2,No,42.39896,-83.154071,"location
(42.39896, -83.154071)",Chalfonte
15374 Baylis,08009954.,2,No,42.404159,-83.123332,"location
(42.404159, -83.123332)",Pilgrim Village
9522 Hayes,21056366.,4,No,42.409789,-82.9642,"location
(42.409789, -82.9642)",Outer Drive-Hayes
15651 La Salle Blvd,08010443.,2,No,42.407548,-83.125419,"location
(42.407548, -83.125419)",Pilgrim Village
14888 Greenlawn,16029311.,7,No,42.39934,-83.149954,"location
(42.39934, -83.149954)",Chalfonte
9244 Hayes,21056346.,4,No,42.407668,-82.964106,"location
(42.407668, -82.964106)",Outer Drive-Hayes
14919 Corbett,21007097.,4,No,42.409632,-82.966063,"location
(42.409632, -82.966063)",Outer Drive-Hayes
15381 Linwood,12010917.,2,No,42.404371,-83.127713,"location
(42.404371, -83.127713)",Pilgrim Village
15713 Schoolcraft,22008708.,1,No,42.386761,-83.200907,"location
(42.386761, -83.200907)",Schoolcraft Southfield
14900 Elmdale,21007113.,4,No,42.410035,-82.966422,"location
(42.410035, -82.966422)",Outer Drive-Hayes
14916 Elmdale,21007111.,4,No,42.410033,-82.966165,"location
(42.410033, -82.966165)",Outer Drive-Hayes
14938 Elmdale,21007108.,4,No,42.410034,-82.965776,"location
(42.410034, -82.965776)",Outer Drive-Hayes
15703 Linwood,12010907.,2,No,42.406628,-83.127827,"location
(42.406628, -83.127827)",Pilgrim Village
15375 Inverness,08009935.,2,No,42.40417,-83.122805,"location
(42.40417, -83.122805)",Pilgrim Village
15738 Linwood,08010751.,2,No,42.407087,-83.127144,"location
(42.407087, -83.127144)",Pilgrim Village
4559 Bangor,14010565.,6,No,42.340478,-83.106736,"location
(42.340478, -83.106736)",Chadsey Condon
15419 Rosa Parks Blvd,08007820.,2,No,42.404839,-83.118226,"location
(42.404839, -83.118226)",Pilgrim Village
17431 Pomona,21001719-25,4,No,42.401668,-82.921504,"location
(42.401668, -82.921504)",Cornerstone Village
15476 Parkside,12011369.,2,No,42.405802,-83.131204,"location
(42.405802, -83.131204)",Pilgrim Village
17430 Pomona,21001716.,4,No,42.401287,-82.921251,"location
(42.401287, -82.921251)",Cornerstone Village
8512 Piedmont,22087003.,7,No,42.355713,-83.228225,"location
(42.355713, -83.228225)",Warrendale
14883 Cherrylawn,16033391.,2,No,42.399223,-83.154647,"location
(42.399223, -83.154647)",Chalfonte
15720 Princeton,12010982.,2,No,42.406855,-83.128318,"location
(42.406855, -83.128318)",Pilgrim Village
15744 Princeton,12010986.,2,No,42.407184,-83.128333,"location
(42.407184, -83.128333)",Pilgrim Village
15739 Lawton,12006341.,2,No,42.407065,-83.129853,"location
(42.407065, -83.129853)",Pilgrim Village
14904 Ohio,16033752.,2,No,42.399526,-83.155115,"location
(42.399526, -83.155115)",Chalfonte
14474 Camden,21005661.,4,No,42.407558,-82.964637,"location
(42.407558, -82.964637)",Outer Drive-Hayes
2379 Woodmere,20004457.,6,No,42.310123,-83.137671,"location
(42.310123, -83.137671)",Springwells
14425 Kent,21005448.,4,No,42.406941,-82.965255,"location
(42.406941, -82.965255)",Outer Drive-Hayes
11727 Memorial,22067821-2,7,No,42.374238,-83.212438,"location
(42.374238, -83.212438)",Plymouth-I96
14465 Camden,21006003.,4,No,42.407856,-82.964987,"location
(42.407856, -82.964987)",Outer Drive-Hayes
15095 Wildemere,12005973.,2,No,42.402101,-83.132407,"location
(42.402101, -83.132407)",Dexter-Fenkell
15410 Wabash,08008975.,2,No,42.404751,-83.118676,"location
(42.404751, -83.118676)",Pilgrim Village
15422 Wabash,08008977.,2,No,42.404915,-83.118684,"location
(42.404915, -83.118684)",Pilgrim Village
15900 Linwood,08010772.,2,No,42.409226,-83.127245,"location
(42.409226, -83.127245)",Pilgrim Village
15877 Linwood,12010883.,2,No,42.408932,-83.127944,"location
(42.408932, -83.127944)",Pilgrim Village
15852 Linwood,08010765.,2,No,42.408554,-83.127213,"location
(42.408554, -83.127213)",Pilgrim Village
13620 Forrer,22053855.,1,No,42.386516,-83.201375,"location
(42.386516, -83.201375)",Schoolcraft Southfield
8619 Ellsworth,16006698.,2,No,42.401584,-83.157012,"location
(42.401584, -83.157012)",Chalfonte
8084 Piedmont,22086969.,7,No,42.351684,-83.228075,"location
(42.351684, -83.228075)",Warrendale
15514 Inverness,08009721.,2,No,42.405737,-83.122196,"location
(42.405737, -83.122196)",Pilgrim Village
15550 Inverness,08009727.,2,No,42.40623,-83.122219,"location
(42.40623, -83.122219)",Pilgrim Village
15556 Inverness,08009728.,2,No,42.406312,-83.122223,"location
(42.406312, -83.122223)",Pilgrim Village
15604 Inverness,08009736.,2,No,42.406971,-83.122255,"location
(42.406971, -83.122255)",Pilgrim Village
15610 Inverness,08009737.,2,No,42.407053,-83.122259,"location
(42.407053, -83.122259)",Pilgrim Village
15617 Inverness,08009901.,2,No,42.407115,-83.122953,"location
(42.407115, -83.122953)",Pilgrim Village
15622 Log Cabin,08009462.,2,No,42.407152,-83.121036,"location
(42.407152, -83.121036)",Pilgrim Village
3815 Hurlbut,19004765.,4,No,42.375386,-82.991069,"location
(42.375386, -82.991069)",West End
2482 W Philadelphia,10001820.,5,No,42.368906,-83.103841,"location
(42.368906, -83.103841)",North LaSalle
15503 Log Cabin,08009667.,2,No,42.405584,-83.121649,"location
(42.405584, -83.121649)",Pilgrim Village
15533 14th St,08009335.,2,No,42.406012,-83.120434,"location
(42.406012, -83.120434)",Pilgrim Village
8261 Stahelin,22083925.,7,No,42.353189,-83.225088,"location
(42.353189, -83.225088)",Warrendale
15481 Ardmore,22035209.,1,No,42.404935,-83.184912,"location
(42.404935, -83.184912)",Bethune Community
15002 Freeland,22035613.,1,No,42.399847,-83.185146,"location
(42.399847, -83.185146)",Bethune Community
15474 Freeland,22035652.,1,No,42.404827,-83.185341,"location
(42.404827, -83.185341)",Bethune Community
2970 Bassett,20011407-8,6,No,42.263628,-83.154,"location
(42.263628, -83.154)",Boynton
17200 Trinity,22108578.,1,No,42.416399,-83.248389,"location
(42.416399, -83.248389)",Holcomb Community
14856 Fielding,22102542.,1,No,42.396562,-83.24222,"location
(42.396562, -83.24222)",Brightmoor
14873 Bramell,22117878.,1,No,42.396451,-83.26455,"location
(42.396451, -83.26455)",Brightmoor
18096 Pelkey,21029889.,3,No,42.429068,-82.985745,"location
(42.429068, -82.985745)",Franklin
12830 Evanston,21005034.,4,No,42.402566,-82.973798,"location
(42.402566, -82.973798)",Ravendale
17336 Trinity,22108587.,1,No,42.418207,-83.248495,"location
(42.418207, -83.248495)",Holcomb Community
9237 Wildemere,12006024.,7,No,42.371603,-83.115516,"location
(42.371603, -83.115516)",Dexter-Linwood
18088 Pelkey,21029888.,3,No,42.428959,-82.985738,"location
(42.428959, -82.985738)",Franklin
15372 Kentucky,16036493.,2,No,42.403692,-83.158349,"location
(42.403692, -83.158349)",Fitzgerald/Marygrove
19183 Wexford,13021738.,3,No,42.434261,-83.065453,"location
(42.434261, -83.065453)",Pershing
2745 Glendale,10003971.006L,5,No,42.389026,-83.122484,"location
(42.389026, -83.122484)",Dexter-Linwood
2701 Pingree,10001881.,5,No,42.367795,-83.107186,"location
(42.367795, -83.107186)",Jamison
17540 Trinity,22108597.,1,No,42.419622,-83.248904,"location
(42.419622, -83.248904)",Holcomb Community
12837 Hampshire,21005596.,4,No,42.40368,-82.974369,"location
(42.40368, -82.974369)",Ravendale
3502 Anderdon,21047323.,4,No,42.38207,-82.96519,"location
(42.38207, -82.96519)",Riverbend
13409 Hampshire,21005634.,4,No,42.40523,-82.969334,"location
(42.40523, -82.969334)",Outer Drive-Hayes
9297 Genessee,12005653-4,5,No,42.372693,-83.114853,"location
(42.372693, -83.114853)",Dexter-Linwood
17602 Stout,22101397.,1,No,42.420614,-83.242291,"location
(42.420614, -83.242291)",Holcomb Community
2725 Virginia Park,10001587.,5,No,42.365504,-83.106112,"location
(42.365504, -83.106112)",Wildemere Park
17577 Fielding,22102977.,1,No,42.4202,-83.244175,"location
(42.4202, -83.244175)",Holcomb Community
8752 Kercheval,19000247.,5,No,42.361236,-82.991986,"location
(42.361236, -82.991986)",East Village
8746 Kercheval,19000248.,5,No,42.361197,-82.992084,"location
(42.361197, -82.992084)",East Village
14000 La Salle Blvd,08010238.,2,No,42.398009,-83.121358,"location
(42.398009, -83.121358)",Oakman Blvd Community
17192 Patton,22104058.,1,No,42.416382,-83.244458,"location
(42.416382, -83.244458)",Holcomb Community
5374 Bangor,14010495-7,6,No,42.347106,-83.110798,"location
(42.347106, -83.110798)",Midwest
2474 Clairmount,10002436.,5,No,42.373829,-83.107139,"location
(42.373829, -83.107139)",North LaSalle
12220 Stout,22101086.,7,No,42.376695,-83.239776,"location
(42.376695, -83.239776)",Weatherby
2716 Montgomery,10001497.,5,No,42.364508,-83.10532,"location
(42.364508, -83.10532)",Wildemere Park
12874 Winthrop,22051728.,1,No,42.383475,-83.198839,"location
(42.383475, -83.198839)",Schoolcraft Southfield
2718 Whitney,10001425.,5,No,42.363076,-83.104374,"location
(42.363076, -83.104374)",Wildemere Park
16901 Lawton,12006256.,2,No,42.41635,-83.130721,"location
(42.41635, -83.130721)",Martin Park
13427 Camden,21005973.,4,No,42.406259,-82.969455,"location
(42.406259, -82.969455)",Outer Drive-Hayes
13006 Evanston,21005032-3,4,No,42.402688,-82.973407,"location
(42.402688, -82.973407)",Outer Drive-Hayes
8101 Faust,22079313.,7,No,42.352087,-83.221461,"location
(42.352087, -83.221461)",Warrendale
11745 Pierson,22107119.020,7,No,42.373493,-83.245332,"location
(42.373493, -83.245332)",Weatherby
13301 Camden,21005955.,4,No,42.405546,-82.971545,"location
(42.405546, -82.971545)",Outer Drive-Hayes
13302 Camden,21005711.,4,No,42.4051,-82.971313,"location
(42.4051, -82.971313)",Outer Drive-Hayes
13151 Camden,21005954.,4,No,42.405426,-82.971891,"location
(42.405426, -82.971891)",Outer Drive-Hayes
17593 Kentfield,22100603.,1,No,42.420493,-83.241774,"location
(42.420493, -83.241774)",Holcomb Community
17585 Kentfield,22100604.,1,No,42.420383,-83.241769,"location
(42.420383, -83.241769)",Holcomb Community
17403 Kentfield,22100613.,1,No,42.418849,-83.24169,"location
(42.418849, -83.24169)",Holcomb Community
